instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weekday_label,month_label,year_label,workingday_label,temp_c,atemp_c,hum_pct,wind_kmh
398,2012-02-02,1,1,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,190,3571,3761,Spring,Mist/Cloudy,Thursday,Feb,2012,Working Day,10.760849,10.332086,67.29169999999999,12.541528999999999
399,2012-02-03,1,1,2,0,5,1,1,0.313333,0.309346,0.526667,0.178496,310,3841,4151,Spring,Clear,Friday,Feb,2012,Working Day,6.726650999999999,4.416836,52.6667,11.959232
400,2012-02-04,1,1,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,384,2448,2832,Spring,Mist/Cloudy,Saturday,Feb,2012,Weekend/Holiday,4.415849,1.9998499999999986,77.95830000000001,8.167032
401,2012-02-05,1,1,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,318,2629,2947,Spring,Mist/Cloudy,Sunday,Feb,2012,Weekend/Holiday,4.494150999999999,1.4583860000000008,68.7917,11.791732000000001
402,2012-02-06,1,1,2,0,1,1,1,0.282609,0.296426,0.622174,0.1538,206,3578,3784,Spring,Clear,Monday,Feb,2012,Working Day,5.282622999999999,3.564116000000002,62.2174,10.304599999999999
403,2012-02-07,1,1,2,0,2,1,1,0.354167,0.361104,0.49625,0.147379,199,4176,4375,Spring,Clear,Tuesday,Feb,2012,Working Day,8.645849000000002,7.832863999999997,49.625,9.874393000000001
404,2012-02-08,1,1,2,0,3,1,2,0.256667,0.266421,0.722917,0.133721,109,2693,2802,Spring,Mist/Cloudy,Wednesday,Feb,2012,Working Day,4.063348999999999,1.583786,72.2917,8.959307
405,2012-02-09,1,1,2,0,4,1,1,0.265,0.261988,0.562083,0.194037,163,3667,3830,Spring,Clear,Thursday,Feb,2012,Working Day,4.455,1.291208000000001,56.2083,13.000478999999999
406,2012-02-10,1,1,2,0,5,1,2,0.280833,0.293558,0.54,0.116929,227,3604,3831,Spring,Mist/Cloudy,Friday,Feb,2012,Working Day,5.1991510000000005,3.374828000000001,54.0,7.834243000000001
407,2012-02-11,1,1,2,0,6,0,3,0.224167,0.210867,0.73125,0.289796,192,1977,2169,Spring,Light Rain/Snow,Saturday,Feb,2012,Weekend/Holiday,2.5358490000000007,-2.0827779999999994,73.125,19.416332
408,2012-02-12,1,1,2,0,0,0,1,0.1275,0.101658,0.464583,0.409212,73,1456,1529,Spring,Clear,Sunday,Feb,2012,Weekend/Holiday,-2.0075000000000003,-9.290572000000001,46.4583,27.417204
409,2012-02-13,1,1,2,0,1,1,1,0.2225,0.227913,0.41125,0.167283,94,3328,3422,Spring,Clear,Monday,Feb,2012,Working Day,2.4574999999999996,-0.9577419999999996,41.125,11.207961
410,2012-02-14,1,1,2,0,2,1,2,0.319167,0.333946,0.50875,0.141179,135,3787,3922,Spring,Mist/Cloudy,Tuesday,Feb,2012,Working Day,7.000848999999999,6.040436,50.875,9.458993
411,2012-02-15,1,1,2,0,3,1,1,0.348333,0.351629,0.53125,0.1816,141,4028,4169,Spring,Clear,Wednesday,Feb,2012,Working Day,8.371651,7.207514000000003,53.125,12.167200000000001
412,2012-02-16,1,1,2,0,4,1,2,0.316667,0.330162,0.752917,0.091425,74,2931,3005,Spring,Mist/Cloudy,Thursday,Feb,2012,Working Day,6.883348999999999,5.790692,75.29169999999999,6.125475000000001
413,2012-02-17,1,1,2,0,5,1,1,0.343333,0.351629,0.634583,0.205846,349,3805,4154,Spring,Clear,Friday,Feb,2012,Working Day,8.136651,7.207514000000003,63.4583,13.791682
414,2012-02-18,1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,1435,2883,4318,Spring,Clear,Saturday,Feb,2012,Weekend/Holiday,8.293349,7.45805,53.4583,12.792243
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,Spring,Mist/Cloudy,Sunday,Feb,2012,Weekend/Holiday,5.160000000000002,1.5420080000000027,51.5833,16.958504
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,Spring,Clear,Monday,Feb,2012,Weekend/Holiday,5.160000000000002,2.043806,50.7826,15.348561
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,Spring,Clear,Tuesday,Feb,2012,Working Day,5.5278220000000005,3.477458000000002,59.434799999999996,13.783039
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,Spring,Clear,Wednesday,Feb,2012,Working Day,10.604150999999998,9.916021999999998,56.7917,15.709557
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,Spring,Clear,Thursday,Feb,2012,Working Day,13.345849000000001,13.333435999999999,55.45830000000001,12.791171
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,Spring,Mist/Cloudy,Friday,Feb,2012,Working Day,11.1525,11.124085999999998,73.75,15.916989
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,Spring,Clear,Saturday,Feb,2012,Weekend/Holiday,5.669151000000001,0.8745499999999993,39.5833,28.250014
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,Spring,Clear,Sunday,Feb,2012,Weekend/Holiday,5.120849,1.708327999999998,41.0,13.750342999999999
423,2012-02-27,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.268033,253,4069,4322,Spring,Clear,Monday,Feb,2012,Working Day,9.233349,7.6249639999999985,49.0833,17.958211000000002
424,2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,Spring,Clear,Tuesday,Feb,2012,Working Day,8.880849000000001,7.3326499999999974,39.5833,12.958939
425,2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,Spring,Mist/Cloudy,Wednesday,Feb,2012,Working Day,8.184356000000001,6.999020000000002,80.4783,12.000839
426,2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,Spring,Clear,Thursday,Mar,2012,Working Day,14.834151000000002,15.374485999999997,61.5417,15.208129
427,2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,Spring,Mist/Cloudy,Friday,Mar,2012,Working Day,8.606651,7.749572000000001,65.7083,9.708568
428,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,Spring,Mist/Cloudy,Saturday,Mar,2012,Weekend/Holiday,11.465848999999999,11.290472000000001,62.125,10.792293
429,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,710,2713,3423,Spring,Clear,Sunday,Mar,2012,Weekend/Holiday,7.314150999999999,3.9993859999999977,40.3333,22.416257
430,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,203,3130,3333,Spring,Clear,Monday,Mar,2012,Working Day,3.4366509999999995,-0.08271400000000106,50.625,15.333486
431,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,221,3735,3956,Spring,Clear,Tuesday,Mar,2012,Working Day,4.1416509999999995,0.8327719999999985,45.6667,13.458625
432,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,432,4484,4916,Spring,Clear,Wednesday,Mar,2012,Working Day,10.995849,9.416599999999999,51.3333,23.167193
433,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,486,4896,5382,Spring,Clear,Thursday,Mar,2012,Working Day,16.792499999999997,18.623863999999998,56.75,29.584721
434,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,447,4122,4569,Spring,Mist/Cloudy,Friday,Mar,2012,Working Day,11.309151,10.207478000000002,40.708299999999994,27.7916
435,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.350417,0.22575,968,3150,4118,Spring,Clear,Saturday,Mar,2012,Weekend/Holiday,5.512499999999999,2.3326220000000006,35.0417,15.125250000000001
436,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.476957,0.222587,1658,3253,4911,Spring,Clear,Sunday,Mar,2012,Weekend/Holiday,9.001732999999998,7.738219999999998,47.6957,14.913329000000001
437,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,838,4460,5298,Spring,Clear,Monday,Mar,2012,Working Day,13.933349,14.333072000000001,48.9167,13.916771
438,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,762,5085,5847,Spring,Clear,Tuesday,Mar,2012,Working Day,18.554999999999996,19.833314,61.75000000000001,15.87565
439,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,Spring,Clear,Wednesday,Mar,2012,Working Day,18.9075,20.208722,50.708299999999994,7.709154
440,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,Spring,Clear,Thursday,Mar,2012,Working Day,18.2025,19.166449999999998,57.958299999999994,10.042161
441,2012-03-16,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,Spring,Mist/Cloudy,Friday,Mar,2012,Working Day,12.484151,12.791114,84.20830000000001,7.583864
442,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,Spring,Mist/Cloudy,Saturday,Mar,2012,Weekend/Holiday,16.165849,17.333036,75.5833,7.417168
443,2012-03-18,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,Spring,Mist/Cloudy,Sunday,Mar,2012,Weekend/Holiday,14.2075,14.624000000000002,81.0,8.501161
444,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,Spring,Clear,Monday,Mar,2012,Working Day,17.615000000000002,19.166185999999996,72.875,10.875238999999999
445,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,Spring,Clear,Tuesday,Mar,2012,Working Day,18.359151,19.543178000000005,80.7917,8.125157
446,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,Summer,Mist/Cloudy,Wednesday,Mar,2012,Working Day,16.988349,17.875028,82.125,6.000406099999999
447,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,Summer,Clear,Thursday,Mar,2012,Working Day,18.045848999999997,19.083422,83.125,7.876654
448,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,Summer,Mist/Cloudy,Friday,Mar,2012,Working Day,20.278349,21.624422000000003,69.41669999999999,7.7921000000000005
449,2012-03-24,2,1,3,0,6,0,2,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,Summer,Mist/Cloudy,Saturday,Mar,2012,Weekend/Holiday,15.617499999999996,16.124378,88.5417,12.916461
450,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,1532,3464,4996,Summer,Mist/Cloudy,Sunday,Mar,2012,Weekend/Holiday,12.5625,12.874208,88.0833,14.791924999999999
451,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,795,4763,5558,Summer,Clear,Monday,Mar,2012,Working Day,12.954151,12.9575,47.7917,25.917007
452,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,531,4571,5102,Summer,Clear,Tuesday,Mar,2012,Working Day,7.196650999999999,4.833164,28.999999999999996,12.541864
453,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,674,5024,5698,Summer,Clear,Wednesday,Mar,2012,Working Day,14.755849000000001,15.082699999999999,48.125,19.541957
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,Summer,Clear,Thursday,Mar,2012,Working Day,15.225849,15.832063999999999,43.9167,21.41655
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,Summer,Mist/Cloudy,Friday,Mar,2012,Working Day,9.39,8.790986,58.0833,9.250489
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,Summer,Mist/Cloudy,Saturday,Mar,2012,Weekend/Holiday,11.935849000000001,11.832728000000003,73.83330000000001,16.791338999999997
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,Summer,Mist/Cloudy,Sunday,Apr,2012,Weekend/Holiday,12.014151000000002,11.540942000000001,67.625,11.541889
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,Summer,Clear,Monday,Apr,2012,Working Day,12.393911,12.215857999999997,50.4348,20.913313
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,Summer,Clear,Tuesday,Apr,2012,Working Day,13.933349,14.457877999999997,39.6667,6.708911
460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,Summer,Clear,Wednesday,Apr,2012,Working Day,17.458349000000002,19.207699999999996,46.958299999999994,12.125325
461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,Summer,Clear,Thursday,Apr,2012,Working Day,12.445,12.456758,37.416700000000006,14.708443
462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,Summer,Clear,Friday,Apr,2012,Working Day,10.956651,9.790621999999999,37.7083,20.125996
463,2012-04-07,2,1,4,0,6,0,1,0.4375,0.426129,0.254167,0.274871,3252,3605,6857,Summer,Clear,Saturday,Apr,2012,Weekend/Holiday,12.5625,12.124513999999998,25.4167,18.416356999999998
464,2012-04-08,2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232596,2230,2939,5169,Summer,Clear,Sunday,Apr,2012,Weekend/Holiday,15.5,16.50005,27.5833,15.583931999999999
465,2012-04-09,2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358196,905,4680,5585,Summer,Clear,Monday,Apr,2012,Working Day,14.990849,15.458108,31.75,23.999132
466,2012-04-10,2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.249375,819,5099,5918,Summer,Clear,Tuesday,Apr,2012,Working Day,12.993348999999998,12.791377999999998,43.5,16.708125000000003
467,2012-04-11,2,1,4,0,3,1,1,0.348696,0.337274,0.469565,0.295274,482,4380,4862,Summer,Clear,Wednesday,Apr,2012,Working Day,8.388712000000002,6.260084000000003,46.9565,19.783358
468,2012-04-12,2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290429,663,4746,5409,Summer,Clear,Thursday,Apr,2012,Working Day,10.682500000000001,9.581864,46.625,19.458743
469,2012-04-13,2,1,4,0,5,1,1,0.4425,0.431808,0.408333,0.155471,1252,5146,6398,Summer,Clear,Friday,Apr,2012,Working Day,12.7975,12.499328000000002,40.8333,10.416557
470,2012-04-14,2,1,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,Summer,Clear,Saturday,Apr,2012,Weekend/Holiday,15.265,16.207735999999997,50.29169999999999,12.791439
471,2012-04-15,2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,Summer,Clear,Sunday,Apr,2012,Weekend/Holiday,20.513348999999998,21.875750000000004,50.79169999999999,15.083643
472,2012-04-16,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,Summer,Clear,Monday,Apr,2012,Weekend/Holiday,23.215849,24.585050000000003,56.166700000000006,19.083543
473,2012-04-17,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,Summer,Clear,Tuesday,Apr,2012,Working Day,20.591651,23.500141999999997,39.0417,18.333143
474,2012-04-18,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,Summer,Mist/Cloudy,Wednesday,Apr,2012,Working Day,13.776651000000001,14.164508000000001,56.9167,11.250104
475,2012-04-19,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,Summer,Clear,Thursday,Apr,2012,Working Day,15.421651,16.541036,61.25000000000001,4.417256399999999
476,2012-04-20,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,Summer,Clear,Friday,Apr,2012,Working Day,16.753349,18.041150000000002,69.4583,10.041357
477,2012-04-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,Summer,Clear,Saturday,Apr,2012,Weekend/Holiday,18.79,19.832786,68.2917,19.000328999999997
478,2012-04-22,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,Summer,Light Rain/Snow,Sunday,Apr,2012,Weekend/Holiday,10.643349,9.707264000000002,83.54169999999999,23.084582
479,2012-04-23,2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303496,195,3019,3214,Summer,Mist/Cloudy,Monday,Apr,2012,Working Day,7.1183489999999985,3.87425,76.66669999999999,20.334232
480,2012-04-24,2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249383,518,5115,5633,Summer,Clear,Tuesday,Apr,2012,Working Day,11.426651,10.748678000000002,45.4167,16.708661
481,2012-04-25,2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.118792,655,5541,6196,Summer,Clear,Wednesday,Apr,2012,Working Day,14.403348999999999,15.040921999999998,42.7917,7.959064
482,2012-04-26,2,1,4,0,4,1,2,0.498333,0.483583,0.756667,0.176625,475,4551,5026,Summer,Mist/Cloudy,Thursday,Apr,2012,Working Day,15.421651,15.916477999999998,75.66669999999999,11.833875
483,2012-04-27,2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Summer,Clear,Friday,Apr,2012,Working Day,13.502500000000001,13.874042,40.0833,23.291411
484,2012-04-28,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Summer,Mist/Cloudy,Saturday,Apr,2012,Weekend/Holiday,9.703349,8.915264,48.9583,8.708325
485,2012-04-29,2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Summer,Clear,Sunday,Apr,2012,Weekend/Holiday,13.541650999999998,13.707985999999998,58.7083,7.8328359999999995
486,2012-04-30,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Summer,Mist/Cloudy,Monday,Apr,2012,Working Day,13.815849,14.207936,56.99999999999999,11.499746
487,2012-05-01,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Summer,Mist/Cloudy,Tuesday,May,2012,Working Day,20.826651000000002,22.083385999999997,65.95830000000001,10.458432
488,2012-05-02,2,1,5,0,3,1,1,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Summer,Clear,Wednesday,May,2012,Working Day,18.515849,19.501136000000002,79.7083,9.249885999999998
489,2012-05-03,2,1,5,0,4,1,2,0.56,0.537242,0.768333,0.133696,764,5657,6421,Summer,Mist/Cloudy,Thursday,May,2012,Working Day,18.320000000000004,19.457971999999998,76.83330000000001,8.957632
490,2012-05-04,2,1,5,0,5,1,1,0.6275,0.590917,0.735417,0.162938,1069,5227,6296,Summer,Clear,Friday,May,2012,Working Day,21.492499999999996,23.000522000000004,73.54169999999999,10.916846
491,2012-05-05,2,1,5,0,6,0,2,0.621667,0.584608,0.756667,0.152992,2496,4387,6883,Summer,Mist/Cloudy,Saturday,May,2012,Weekend/Holiday,21.218349,22.584128,75.66669999999999,10.250464
492,2012-05-06,2,1,5,0,0,0,2,0.5625,0.546737,0.74,0.149879,2135,4224,6359,Summer,Mist/Cloudy,Sunday,May,2012,Weekend/Holiday,18.4375,20.084642000000002,74.0,10.041893
493,2012-05-07,2,1,5,0,1,1,2,0.5375,0.527142,0.664167,0.230721,1008,5265,6273,Summer,Mist/Cloudy,Monday,May,2012,Working Day,17.2625,18.791372000000003,66.41669999999999,15.458307000000001
494,2012-05-08,2,1,5,0,2,1,2,0.581667,0.557471,0.685833,0.296029,738,4990,5728,Summer,Mist/Cloudy,Tuesday,May,2012,Working Day,19.338349,20.793086000000002,68.58330000000001,19.833942999999998
495,2012-05-09,2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216412,620,4097,4717,Summer,Mist/Cloudy,Wednesday,May,2012,Working Day,19.025,20.499650000000003,74.4167,14.499604
496,2012-05-10,2,1,5,0,4,1,1,0.505833,0.491783,0.552083,0.314063,1026,5546,6572,Summer,Clear,Thursday,May,2012,Working Day,15.774151,16.457678,55.2083,21.042220999999998
497,2012-05-11,2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.236937,1319,5711,7030,Summer,Clear,Friday,May,2012,Working Day,17.066650999999997,18.374978,36.0417,15.874779
498,2012-05-12,2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.123133,2622,4807,7429,Summer,Clear,Saturday,May,2012,Weekend/Holiday,18.515849,19.957921999999996,48.0417,8.249911
499,2012-05-13,2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.225117,2172,3946,6118,Summer,Clear,Sunday,May,2012,Weekend/Holiday,20.7875,22.625708000000003,57.62500000000001,15.082839
500,2012-05-14,2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.212692,342,2501,2843,Summer,Mist/Cloudy,Monday,May,2012,Working Day,18.946651,20.293400000000005,78.95830000000001,14.250364
501,2012-05-15,2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147392,625,4490,5115,Summer,Mist/Cloudy,Tuesday,May,2012,Working Day,20.748348999999997,22.042664000000002,79.45830000000001,9.875264
502,2012-05-16,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,Summer,Clear,Wednesday,May,2012,Working Day,21.923348999999998,23.33435,69.7917,8.208304
503,2012-05-17,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,Summer,Clear,Thursday,May,2012,Working Day,19.886651,21.792458000000003,52.0,15.374825000000001
504,2012-05-18,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,Summer,Clear,Friday,May,2012,Working Day,18.515849,20.373985999999995,52.33330000000001,9.166739
505,2012-05-19,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,Summer,Clear,Saturday,May,2012,Weekend/Holiday,20.2,21.415928,45.625,5.626325
506,2012-05-20,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Summer,Clear,Sunday,May,2012,Weekend/Holiday,21.179150999999997,22.541822000000003,53.041700000000006,17.042589
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Summer,Mist/Cloudy,Monday,May,2012,Working Day,20.121651,21.334022000000004,81.125,15.624668
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Summer,Mist/Cloudy,Tuesday,May,2012,Working Day,20.905,22.334450000000004,76.5833,7.917189
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Summer,Mist/Cloudy,Wednesday,May,2012,Working Day,21.218349,22.584392,77.45830000000001,6.834
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Summer,Clear,Thursday,May,2012,Working Day,22.785,24.0422,71.6667,11.584031999999999
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Summer,Clear,Friday,May,2012,Working Day,23.96,25.416914,74.70830000000001,9.41685
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,Summer,Clear,Saturday,May,2012,Weekend/Holiday,24.5475,26.417936000000005,73.25,13.332464
513,2012-05-27,2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215171,3283,3308,6591,Summer,Clear,Sunday,May,2012,Weekend/Holiday,24.43,26.334050000000005,69.7083,14.416457
514,2012-05-28,2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196521,2557,3486,6043,Summer,Clear,Monday,May,2012,Weekend/Holiday,25.487500000000004,28.833800000000004,67.625,13.166907
515,2012-05-29,2,1,5,0,2,1,1,0.7225,0.672992,0.684583,0.2954,880,4863,5743,Summer,Clear,Tuesday,May,2012,Working Day,25.957500000000003,28.417472000000004,68.45830000000001,19.7918
516,2012-05-30,2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.134329,745,6110,6855,Summer,Mist/Cloudy,Wednesday,May,2012,Working Day,22.863349,24.334514,67.0,9.000043
517,2012-05-31,2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.195279,1100,6238,7338,Summer,Clear,Thursday,May,2012,Working Day,23.96,25.667714000000004,49.2917,13.083693
518,2012-06-01,2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.237563,533,3594,4127,Summer,Mist/Cloudy,Friday,Jun,2012,Working Day,22.745849000000003,24.125492,75.5417,15.916720999999999
519,2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.186562,2795,5325,8120,Summer,Clear,Saturday,Jun,2012,Weekend/Holiday,19.416650999999998,21.375008,54.9167,12.499654
520,2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.493333,0.184087,2494,5147,7641,Summer,Clear,Sunday,Jun,2012,Weekend/Holiday,20.317500000000003,21.958778000000002,49.3333,12.333829
521,2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,Summer,Clear,Monday,Jun,2012,Working Day,20.082500000000003,22.166677999999997,48.7083,19.083811
522,2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,968,6033,7001,Summer,Mist/Cloudy,Tuesday,Jun,2012,Working Day,17.419151,18.708872,61.3333,14.041525
523,2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,Summer,Clear,Wednesday,Jun,2012,Working Day,18.045848999999997,19.791272,61.12499999999999,5.167375
524,2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,Summer,Clear,Thursday,Jun,2012,Working Day,20.317500000000003,21.583171999999998,56.7083,10.542449999999999
525,2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.175383,1488,6248,7736,Summer,Clear,Friday,Jun,2012,Working Day,22.510849000000004,23.458892,46.791700000000006,11.750661000000001
526,2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,Summer,Clear,Saturday,Jun,2012,Weekend/Holiday,25.409151,26.792222000000002,43.7083,9.667229
527,2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,Summer,Clear,Sunday,Jun,2012,Weekend/Holiday,26.153349,27.792122,53.833299999999994,8.959307
528,2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,Summer,Mist/Cloudy,Monday,Jun,2012,Working Day,25.879151,27.541586000000002,58.791700000000006,13.916771
529,2012-06-12,2,1,6,0,2,1,2,0.653333,0.597875,0.833333,0.214546,477,4495,4972,Summer,Mist/Cloudy,Tuesday,Jun,2012,Working Day,22.706651,23.45975,83.3333,14.374581999999998
530,2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,Summer,Clear,Wednesday,Jun,2012,Working Day,22.824151,24.333722,58.2083,22.999693
